date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:08:01	28338/28338	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2014:56:33%20GMT	https://icgetei.in/aiaia_pc.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia_pc.html	(from https://icgetei.in/aiaia.html)
07:08:01	27163/27163	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2014:56:57%20GMT	https://icgetei.in/aiaia_id.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia_id.html	(from https://icgetei.in/aiaia.html)
07:08:02	32115/32115	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2014:59:05%20GMT	https://icgetei.in/aiaia.cfp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia.cfp.html	(from https://icgetei.in/aiaia.html)
07:08:02	29764/29764	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2014:58:43%20GMT	https://icgetei.in/aiaia.rd.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia.rd.html	(from https://icgetei.in/aiaia.html)
07:08:03	31723/31723	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2008:32:04%20GMT	https://icgetei.in/aiaia_psp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia_psp.html	(from https://icgetei.in/aiaia.html)
07:08:03	27897/27897	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2010:45:33%20GMT	https://icgetei.in/ss.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/ss.html	(from https://icgetei.in/aiaia.html)
07:08:03	28009/28009	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202023%2014:57:51%20GMT	https://icgetei.in/aiaia_contactus.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia_contactus.html	(from https://icgetei.in/aiaia.html)
07:08:03	27568/27568	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20May%202023%2010:56:18%20GMT	https://icgetei.in/AIAIA.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/AIAIA-2.html	(from https://icgetei.in/aiaia.html)
07:08:04	34535/34535	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jul%202023%2015:27:38%20GMT	https://icgetei.in/iet_ab.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_ab.html	(from https://icgetei.in/iet.html)
07:08:04	28674/28674	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:25:41%20GMT	https://icgetei.in/iet_pc.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_pc.html	(from https://icgetei.in/iet.html)
07:08:05	27181/27181	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:25:18%20GMT	https://icgetei.in/iet_id.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_id.html	(from https://icgetei.in/iet.html)
07:08:05	30234/30234	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:24:27%20GMT	https://icgetei.in/iet_cfp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_cfp.html	(from https://icgetei.in/iet.html)
07:08:05	29799/29799	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:26:23%20GMT	https://icgetei.in/iet_rd.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_rd.html	(from https://icgetei.in/iet.html)
07:08:06	31132/31132	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2008:33:25%20GMT	https://icgetei.in/iet_psp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_psp.html	(from https://icgetei.in/iet.html)
07:08:06	26451/26451	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:16:54%20GMT	https://icgetei.in/ait.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/ait.html	(from https://icgetei.in/iet.html)
07:08:06	28447/28447	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:25:00%20GMT	https://icgetei.in/iet_contactus.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_contactus.html	(from https://icgetei.in/iet.html)
07:08:07	32057/32057	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2008:13:07%20GMT	https://icgetei.in/sdaset_ab.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_ab.html	(from https://icgetei.in/sdaset.html)
07:08:07	27945/27945	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2008:13:07%20GMT	https://icgetei.in/sdaset_pc.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_pc.html	(from https://icgetei.in/sdaset.html)
07:08:07	27248/27248	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2009:37:50%20GMT	https://icgetei.in/sdaset_id.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_id.html	(from https://icgetei.in/sdaset.html)
07:08:08	30483/30483	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2008:13:07%20GMT	https://icgetei.in/sdaset_cfp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_cfp.html	(from https://icgetei.in/sdaset.html)
07:08:08	29628/29628	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2008:13:07%20GMT	https://icgetei.in/sdaset_rd.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_rd.html	(from https://icgetei.in/sdaset.html)
07:08:08	29692/29692	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2008:33:49%20GMT	https://icgetei.in/sdaset_psp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_psp.html	(from https://icgetei.in/sdaset.html)
07:08:09	27913/27913	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2009:41:33%20GMT	https://icgetei.in/sdaset_contactus.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset_contactus.html	(from https://icgetei.in/sdaset.html)
07:08:10	204564/204564	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:26:52%20GMT	https://icgetei.in/images/2022/1.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/1.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:10	124220/124220	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:28:04%20GMT	https://icgetei.in/images/2022/2.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/2.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:11	144039/144039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:28:24%20GMT	https://icgetei.in/images/2022/4.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/4.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:11	139072/139072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:28:18%20GMT	https://icgetei.in/images/2022/3.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/3.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:11	119865/119865	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:28:34%20GMT	https://icgetei.in/images/2022/5.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/5.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:11	579015/579015	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:30:46%20GMT	https://icgetei.in/images/2022/6.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/6.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:11	621421/621421	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:33:20%20GMT	https://icgetei.in/images/2022/7.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/7.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:12	134017/134017	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:34:04%20GMT	https://icgetei.in/images/2022/9.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/9.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:12	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:38:14%20GMT	https://icgetei.in/sdaset.html%20target=	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset.html%20target=	(from https://icgetei.in/picture_gallery_2022.html)
07:08:12	571499/571499	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:34:42%20GMT	https://icgetei.in/images/2022/10.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/10.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:12	42254/42254	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2007:20:40%20GMT	https://icgetei.in/images/2021/1.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2021/1.jpg	(from https://icgetei.in/picture_gallery_2021.html)
07:08:13	44871/44871	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2007:20:58%20GMT	https://icgetei.in/images/2021/2.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2021/2.jpg	(from https://icgetei.in/picture_gallery_2021.html)
07:08:13	1580502/1580502	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2006:33:50%20GMT	https://icgetei.in/images/2022/8.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2022/8.jpg	(from https://icgetei.in/picture_gallery_2022.html)
07:08:13	41578/41578	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2007:21:08%20GMT	https://icgetei.in/images/2021/3.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2021/3.jpg	(from https://icgetei.in/picture_gallery_2021.html)
07:08:13	45461/45461	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2007:21:20%20GMT	https://icgetei.in/images/2021/4.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2021/4.jpg	(from https://icgetei.in/picture_gallery_2021.html)
07:08:13	40735/40735	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2007:21:30%20GMT	https://icgetei.in/images/2021/5.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2021/5.jpg	(from https://icgetei.in/picture_gallery_2021.html)
07:08:14	38073/38073	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2007:21:56%20GMT	https://icgetei.in/images/2021/6.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/2021/6.jpg	(from https://icgetei.in/picture_gallery_2021.html)
07:08:14	6832/6832	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2015:20:44%20GMT	https://icgetei.in/images/unavailable.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/unavailable.png	(from https://icgetei.in/aiaia_psp.html)
07:08:14	10931/10931	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202023%2015:18:52%20GMT	https://icgetei.in/images/11334.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/11334.jpg	(from https://icgetei.in/aiaia_psp.html)
07:08:15	7540/7540	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2006:11:46%20GMT	https://icgetei.in/images/IJSAEM.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/IJSAEM.jpg	(from https://icgetei.in/aiaia_psp.html)
07:08:15	5688/5688	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2006:19:03%20GMT	https://icgetei.in/images/springerlogo.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/springerlogo.png	(from https://icgetei.in/aiaia_psp.html)
07:08:16	54797/54797	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2011:03:38%20GMT	https://icgetei.in/images/AIP_Conf_Proc.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/AIP_Conf_Proc.png	(from https://icgetei.in/aiaia_psp.html)
07:08:16	90791/90791	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2005:16:35%20GMT	https://icgetei.in/images/AIAIA%202022_P1.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/AIAIA%202022_P1.png	(from https://icgetei.in/aiaia_psp.html)
07:08:16	114133/114133	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2005:05:43%20GMT	https://icgetei.in/images/AIAIA%202022_P2.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/AIAIA%202022_P2.png	(from https://icgetei.in/aiaia_psp.html)
07:08:17	12825/12825	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202023%2014:44:44%20GMT	https://icgetei.in/images/SEAEDTT_CRC_TF.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/SEAEDTT_CRC_TF.jpg	(from https://icgetei.in/aiaia_psp.html)
07:08:17	15600/15600	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jul%202023%2008:30:28%20GMT	https://icgetei.in/images/Mail_(iOSi).svg.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/Mail_(iOSi).svg.png	(from https://icgetei.in/aiaia_psp.html)
07:08:18	90183/90183	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2007%20Jun%202023%2008:50:23%20GMT	https://icgetei.in/ICGETEI%202023.docx	C:/My%20Web%20Sites/Amity%20University/icgetei.in/ICGETEI%202023.docx	(from https://icgetei.in/ss.html)
07:08:18	4328/4328	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2008:51:32%20GMT	https://icgetei.in/images/rajat.jpeg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/rajat.jpg	(from https://icgetei.in/ss.html)
07:08:18	6872/6872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2008:51:38%20GMT	https://icgetei.in/images/aiai.jpg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/aiai.jpg	(from https://icgetei.in/ss.html)
07:08:19	484798/484798	---M--	200	added ('OK')	application/octet-stream-unknown	date:Wed,%2007%20Jun%202023%2008:50:23%20GMT	https://icgetei.in/AIAIA_Special%20Session.docx	C:/My%20Web%20Sites/Amity%20University/icgetei.in/AIAIA_Special%20Session.docx	(from https://icgetei.in/ss.html)
07:08:19	172799/172799	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202023%2008:51:26%20GMT	https://icgetei.in/images/aiai1.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/aiai1.png	(from https://icgetei.in/ss.html)
07:08:19	38709/38709	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2015:31:16%20GMT	https://icgetei.in/images/0000k.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/0000k.png	(from https://icgetei.in/iet_psp.html)
07:08:20	163050/163050	---M--	200	added ('OK')	image/png	date:Fri,%2012%20May%202023%2007:14:30%20GMT	https://icgetei.in/images/ietamr.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/ietamr.png	(from https://icgetei.in/iet_psp.html)
07:08:20	93948/93948	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2006:43:02%20GMT	https://icgetei.in/images/pallavimishra.png	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/pallavimishra.png	(from https://icgetei.in/ait.html)
07:08:20	232548/232548	---M--	200	added ('OK')	application/pdf	date:Tue,%2016%20May%202023%2007:05:11%20GMT	https://icgetei.in/iet_ss1.pdf	C:/My%20Web%20Sites/Amity%20University/icgetei.in/iet_ss1.pdf	(from https://icgetei.in/ait.html)
07:08:20	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:38:22%20GMT	https://icgetei.in/aiaia.html%20target=	C:/My%20Web%20Sites/Amity%20University/icgetei.in/aiaia.html%20target=	(from https://icgetei.in/sdaset_id.html)
07:08:21	69054/69054	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202023%2015:35:54%20GMT	https://icgetei.in/images/uji.jpeg	C:/My%20Web%20Sites/Amity%20University/icgetei.in/images/uji.jpg	(from https://icgetei.in/sdaset_psp.html)
07:08:21	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:38:23%20GMT	https://icgetei.in/sdaset.cfp.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset.cfp.html	(from https://icgetei.in/sdaset_contactus.html)
07:08:21	708/708	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202023%2001:38:23%20GMT	https://icgetei.in/sdaset.rd.html	C:/My%20Web%20Sites/Amity%20University/icgetei.in/sdaset.rd.html	(from https://icgetei.in/sdaset_contactus.html)
